eventname	subjectkey	rt_neut_fb	rt_rew_pos_fb	rt_loss_neg_fb
6_month_followup	NDAR_INV000641	277.8938764193179	247.8622238168593	206.6207194278559
6_month_followup	NDAR_INV000642	389.33379392122396	397.4055708325496	452.1971488761244
6_month_followup	NDAR_INV000643	201.85667569662624	490.29766587096873	296.9809304883533
6_month_followup	NDAR_INV000644	345.9300350366649	479.1218238454563	436.08116121206854
6_month_followup	NDAR_INV000645	218.54510434334148	448.8793965028441	317.8810339478182
6_month_followup	NDAR_INV000646	294.72884401888115	370.32138780461446	434.1636417231738
6_month_followup	NDAR_INV000647	423.21527692779165	484.9321643734222	215.04430019783953
6_month_followup	NDAR_INV000648	282.32157164158906	420.4489295368937	491.4802193827234
6_month_followup	NDAR_INV000649	421.57875156937234	476.3725649994725	451.65383278633897
6_month_followup	NDAR_INV000650	483.59246678764646	317.3935998562331	303.9047278984476
6_month_followup	NDAR_INV000651	426.171488172635	474.3841017351775	319.8534211883393
6_month_followup	NDAR_INV000652	225.93430839046675	493.7651684354325	380.9528103275955
6_month_followup	NDAR_INV000653	216.03488206042755	233.05792889434258	320.82653582337775
6_month_followup	NDAR_INV000654	447.8379843555038	254.55873702300747	462.82450041656807
6_month_followup	NDAR_INV000655	223.16515552919816	329.0487151787095	463.19341959725983
6_month_followup	NDAR_INV000656	307.1999757067454	293.3283111896889	488.0290655923319
6_month_followup	NDAR_INV000657	454.38913359542164	406.9357963132345	236.1239104819042
6_month_followup	NDAR_INV000658	372.05430787283444	219.27761187340306	434.1254390130482
6_month_followup	NDAR_INV000659	477.992724390108	498.2929713681526	202.4790549505558
6_month_followup	NDAR_INV000660	367.76256099744256	420.62413443626076	455.8118874704136
6_month_followup	NDAR_INV000661	241.83758028049309	223.65832284313225	211.82033540580787
6_month_followup	NDAR_INV000662	494.9905056208339	407.71579425823404	484.04755104331406
6_month_followup	NDAR_INV000663	422.5521967624135	240.43682796417082	385.7948051272383
6_month_followup	NDAR_INV000664	481.2902678861782	309.1533314280864	358.3542915882642
6_month_followup	NDAR_INV000665	450.0392472332495	448.66563698865826	285.1179243658848
6_month_followup	NDAR_INV000666	348.66372822554746	379.27359408340175	352.2865933854479
6_month_followup	NDAR_INV000667	360.9832818857667	257.9486320683714	205.46914264615035
6_month_followup	NDAR_INV000668	260.82274616863924	239.5289652947697	220.80440847392438
6_month_followup	NDAR_INV000669	209.59563760762552	469.168727899867	496.01230251781607
6_month_followup	NDAR_INV000670	333.0067851698715	394.689767745756	202.45843802373366
6_month_followup	NDAR_INV000671	357.20215973100943	382.274853739833	264.6580476460751
6_month_followup	NDAR_INV000672	255.07142410842823	243.93068661053022	292.31281566762124
6_month_followup	NDAR_INV000673	379.43473008424763	321.8977784033684	375.92147242852684
6_month_followup	NDAR_INV000674	203.68858519041078	358.5134810864164	339.5499796867053
6_month_followup	NDAR_INV000675	207.56487515806234	256.1459132080058	379.7736365653233
6_month_followup	NDAR_INV000676	356.84094956331694	370.76215216579334	278.40100419863836
6_month_followup	NDAR_INV000677	348.0275036743596	289.88040607943725	426.022016590063
6_month_followup	NDAR_INV000678	275.7347670174143	394.4320209216053	336.7381235403636
6_month_followup	NDAR_INV000679	366.74757560957835	330.1432736447906	361.3330516370581
6_month_followup	NDAR_INV000680	395.11518763798955	246.26084068079314	443.95961301694837
6_month_followup	NDAR_INV000681	436.73317645275785	453.6777506139525	212.86019626100176
6_month_followup	NDAR_INV000682	399.19032897160037	319.0023625850001	339.94815137734867
6_month_followup	NDAR_INV000683	264.6391508925077	201.21794299936724	436.83794400299183
6_month_followup	NDAR_INV000684	387.39893323125784	415.2939887278754	227.43658808102893
6_month_followup	NDAR_INV000685	342.5858532478646	222.42868004636426	395.3771402658951
6_month_followup	NDAR_INV000686	468.08600663438625	392.1187911798051	301.5091644881871
6_month_followup	NDAR_INV000687	270.44432285983805	409.29152987928063	236.88281781904843
6_month_followup	NDAR_INV000688	395.58569709355004	381.042349086944	226.5878474586416
6_month_followup	NDAR_INV000689	499.51377954334623	483.5624801392612	265.84439104164596
6_month_followup	NDAR_INV000690	474.36969779873164	418.8599717924693	232.37332604206523
6_month_followup	NDAR_INV000691	358.5773281536784	270.42333883636644	260.5251723728706
6_month_followup	NDAR_INV000692	314.2653896992424	341.73785576651954	432.36227889168896
6_month_followup	NDAR_INV000693	448.6106191735861	488.7102518209809	412.09139758512026
6_month_followup	NDAR_INV000694	225.03785670889897	216.7729620294985	274.74186354472874
6_month_followup	NDAR_INV000695	278.5062550695387	460.53093887243057	494.7957656520769
6_month_followup	NDAR_INV000696	324.1798372908595	258.3201294412094	249.79593600691686
6_month_followup	NDAR_INV000697	283.1806915007029	246.1116512747484	317.29504065095915
6_month_followup	NDAR_INV000698	251.84944622468555	231.02668223807976	391.1512620756218
6_month_followup	NDAR_INV000699	445.73316327704794	406.60121841380476	330.11832150057563
6_month_followup	NDAR_INV000700	390.3067044852953	239.7801707010772	277.98867709885974
6_month_followup	NDAR_INV000701	468.27560290045693	491.4607367842007	222.41066313231636
6_month_followup	NDAR_INV000702	319.2103266533815	230.45283229091675	297.46119770548665
6_month_followup	NDAR_INV000703	433.1738471155648	365.01379834154966	318.11236575157056
6_month_followup	NDAR_INV000704	469.0024175959404	443.37603344915584	214.39654733321987
6_month_followup	NDAR_INV000705	222.7931628981837	327.791943037518	443.3929974704658
6_month_followup	NDAR_INV000706	312.483279790474	369.1667099626703	406.50777511198066
6_month_followup	NDAR_INV000707	457.1742427469331	404.93812738850716	397.77567552537664
6_month_followup	NDAR_INV000708	455.66085766373396	244.53510903564646	233.30034883155102
6_month_followup	NDAR_INV000709	392.5715973862414	452.57489914811146	417.80279596667526
6_month_followup	NDAR_INV000710	388.49930956625917	486.9139786204683	309.02069172546567
6_month_followup	NDAR_INV000711	407.02003610965147	379.61374518940664	475.335021285855
6_month_followup	NDAR_INV000712	349.43981385085755	385.5107032741217	481.69848553382707
6_month_followup	NDAR_INV000713	203.8619068416947	466.98237533214075	261.2431085857575
6_month_followup	NDAR_INV000714	394.4851021922744	201.4573863368392	390.2035894254717
6_month_followup	NDAR_INV000715	252.16084851875794	364.80605208144664	365.3742949654514
6_month_followup	NDAR_INV000716	486.46926434050334	217.4791930445809	426.39602747503534
6_month_followup	NDAR_INV000717	432.84127611464856	449.4220495521728	483.77764163026194
6_month_followup	NDAR_INV000718	431.8626803038234	455.12981278778614	226.9998984238389
6_month_followup	NDAR_INV000719	465.67146538726684	376.85011474857487	478.9352083420147
6_month_followup	NDAR_INV000720	216.25556954456428	494.60466104906277	232.9307540508413
6_month_followup	NDAR_INV000721	438.58728908915924	495.7382900753885	315.94861132409017
6_month_followup	NDAR_INV000722	309.9298930507316	296.1083064155158	335.53070353423624
6_month_followup	NDAR_INV000723	459.4708385824438	317.88359266007353	363.41449069506854
6_month_followup	NDAR_INV000724	281.0219170658461	478.32518322111	247.42394650899763
6_month_followup	NDAR_INV000725	362.2500666662173	254.91966683646442	374.9468746357313
6_month_followup	NDAR_INV000726	494.0991544085482	243.39902684337852	433.0524186785724
6_month_followup	NDAR_INV000727	356.6688510146048	260.6472516314555	213.17835406817957
6_month_followup	NDAR_INV000728	215.43982095292992	423.7860371963071	472.772555026964
6_month_followup	NDAR_INV000729	236.32265990653326	402.439034939882	416.8411026199609
6_month_followup	NDAR_INV000730	401.22440660008897	342.77870760739137	413.18623938088047
6_month_followup	NDAR_INV000731	399.70820327557806	269.62158983487836	493.99534884223783
6_month_followup	NDAR_INV000732	281.68572132011116	295.02790909237916	225.772742668568
6_month_followup	NDAR_INV000733	368.04830793620084	351.6757559124431	354.737959171345
6_month_followup	NDAR_INV000734	224.98474691082592	307.9811514015532	237.47948748728936
6_month_followup	NDAR_INV000735	483.4403795037548	261.081262142827	358.88793002009425
6_month_followup	NDAR_INV000736	269.74241207936154	483.2052516747699	432.6872849404858
6_month_followup	NDAR_INV000737	264.21225741095594	424.98607526291113	496.0986755051561
6_month_followup	NDAR_INV000738	238.01198905200198	486.38566777238105	459.74376585033167
6_month_followup	NDAR_INV000739	497.99537655626153	425.18065676137707	381.6565940902539
6_month_followup	NDAR_INV000740	458.0800652116087	229.65304064479818	241.735695971396
6_month_followup	NDAR_INV000741	268.50982222653636	496.42991811778694	370.5838001687222
6_month_followup	NDAR_INV000742	260.9013573687025	494.33906865719456	281.85826114470996
6_month_followup	NDAR_INV000743	272.10508716639697	239.87748725156447	241.36171161461098
6_month_followup	NDAR_INV000744	293.98207581455	335.1424346881313	265.3024463066338
6_month_followup	NDAR_INV000745	358.16756144345413	303.4958354796731	498.29086880513256
6_month_followup	NDAR_INV000746	459.52723280907935	352.18453779736154	206.42337919354762
6_month_followup	NDAR_INV000747	296.2827962795658	446.26229604491505	496.80526618109394
6_month_followup	NDAR_INV000748	340.9939730357822	292.19006504873425	464.57508317125627
6_month_followup	NDAR_INV000749	488.14927238973576	408.01165472799795	275.5404016552818
6_month_followup	NDAR_INV000750	478.5700398280655	309.70755774863676	462.9447558916539
6_month_followup	NDAR_INV000751	488.61031720854436	395.90273959519044	318.19104350956655
6_month_followup	NDAR_INV000752	397.57028809368074	310.1995585907724	386.92945491201516
6_month_followup	NDAR_INV000753	448.18901862509523	282.40953087061354	249.19847528874655
6_month_followup	NDAR_INV000754	380.9010080028306	449.65105127119966	350.01326667174555
6_month_followup	NDAR_INV000755	475.97027908526667	333.956280564045	317.4734617685375
6_month_followup	NDAR_INV000756	245.50538874535007	257.327903458129	319.92220717642147
6_month_followup	NDAR_INV000757	496.0205260754095	221.7557839758369	254.17765116029958
6_month_followup	NDAR_INV000758	343.50243976967084	422.9108647498165	344.74227163442157
6_month_followup	NDAR_INV000759	480.3888953201389	266.7358499339228	384.8795985731924
6_month_followup	NDAR_INV000760	443.4460371965217	341.87153471106484	385.6730228238476
6_month_followup	NDAR_INV000761	272.6024126194432	228.31288348783383	221.82032477913492
6_month_followup	NDAR_INV000762	429.0090360009765	436.0092535806572	385.508666956301
6_month_followup	NDAR_INV000763	358.6021416826567	323.0680362496177	377.7450243456186
6_month_followup	NDAR_INV000764	487.5237954793441	304.9527699109273	343.2620591730667
6_month_followup	NDAR_INV000765	210.61116217533117	272.85270142262385	203.16106030886252
6_month_followup	NDAR_INV000766	418.31080556481584	254.51360312848263	232.49359676238203
6_month_followup	NDAR_INV000767	353.72328671645255	369.5496873515203	493.60560949242273
6_month_followup	NDAR_INV000768	426.22280911369586	255.21079714953225	223.63334312255827
6_month_followup	NDAR_INV000769	387.9609615123529	499.47144629966033	441.207990968285
6_month_followup	NDAR_INV000770	360.8647052527765	443.0396537890131	401.94717506223617
6_month_followup	NDAR_INV000771	319.9808977962567	394.5622613242228	251.4618032949585
6_month_followup	NDAR_INV000772	369.8218656071808	362.33243568388406	295.5843405610075
6_month_followup	NDAR_INV000773	371.2198237082564	274.85071391699927	249.54619015575113
6_month_followup	NDAR_INV000774	371.0931767600983	326.09045648816203	283.99837058916864
6_month_followup	NDAR_INV000775	456.9246964883358	482.7588515791787	350.44986388995204
6_month_followup	NDAR_INV000776	486.06557026081964	417.6293441782891	211.80084701478938
6_month_followup	NDAR_INV000777	238.49912619223173	252.42145367061033	479.79798455934457
6_month_followup	NDAR_INV000778	330.0840904513805	475.70365063823425	365.3481018888035
6_month_followup	NDAR_INV000779	471.2975176478014	449.6450271298631	295.9230298496556
6_month_followup	NDAR_INV000780	390.3132413126085	366.47118037220577	282.4733952327553
6_month_followup	NDAR_INV000781	389.86744458913773	301.81045935858975	203.16651050445904
6_month_followup	NDAR_INV000782	389.55469146308917	277.0340983347606	284.49339640222195
6_month_followup	NDAR_INV000783	496.10597261703936	251.02911371507574	395.9076088357156
6_month_followup	NDAR_INV000784	324.4769872910929	346.638044273156	466.31218902828175
6_month_followup	NDAR_INV000785	482.56936259634506	432.94088027585275	277.0610195607846
6_month_followup	NDAR_INV000786	285.80899087419	456.2597111040075	305.24792311600027
6_month_followup	NDAR_INV000787	499.0739610160803	383.63133041913215	224.3276555382374
6_month_followup	NDAR_INV000788	375.1078455354063	450.0623043705826	384.42124881359166
6_month_followup	NDAR_INV000789	487.5106900398194	453.6906274759006	325.89872724236176
6_month_followup	NDAR_INV000790	356.69479198260785	381.74276055143633	332.1774084335207
6_month_followup	NDAR_INV000791	324.7605852685763	472.10959931098523	483.54076776566836
6_month_followup	NDAR_INV000792	494.8602025814726	324.5103984261281	352.28896737947906
6_month_followup	NDAR_INV000793	302.6022792528905	250.7480944107836	357.30133386248394
6_month_followup	NDAR_INV000794	372.33473219443033	305.9947834428712	346.6032791506531
6_month_followup	NDAR_INV000795	302.1162733788483	361.29512875030315	467.9783925422397
6_month_followup	NDAR_INV000796	416.87186141765415	252.1178496954282	220.0869489664256
6_month_followup	NDAR_INV000797	295.6427334118397	352.82631592409916	386.0661234660821
6_month_followup	NDAR_INV000798	385.45673069870764	200.75730528258592	206.05702669130312
6_month_followup	NDAR_INV000799	431.4754506369887	259.098080862194	475.4293904405919
6_month_followup	NDAR_INV000800	317.4659695693207	398.5020810726101	255.2691089106039
12_month_followup	NDAR_INV000401	260.41368848939976	356.013977378111	437.7151822393266
12_month_followup	NDAR_INV000402	463.71581435383524	397.26612794656876	452.1964976288727
12_month_followup	NDAR_INV000403	463.73107252906163	344.90515666972954	361.21005680790216
12_month_followup	NDAR_INV000404	410.5250426475898	302.044587335062	403.6161417448911
12_month_followup	NDAR_INV000405	448.12570228217714	263.53272380865354	333.0918782705303
12_month_followup	NDAR_INV000406	385.48062934638233	476.7776592252067	469.65896709335385
12_month_followup	NDAR_INV000407	468.1064954452745	417.082688727495	392.0978884645583
12_month_followup	NDAR_INV000408	454.0350334156249	401.43727362547173	388.36743928744784
12_month_followup	NDAR_INV000409	297.26102125136293	458.1351122806456	306.1481530174528
12_month_followup	NDAR_INV000410	246.02736851381567	315.4611678068768	349.629955730641
12_month_followup	NDAR_INV000411	321.85542330221386	356.6956806112706	264.55711735924757
12_month_followup	NDAR_INV000412	333.1174080193639	392.4304283340724	384.4404699859648
12_month_followup	NDAR_INV000413	345.40378647653256	226.72359982248193	383.65606642324565
12_month_followup	NDAR_INV000414	251.9538084457244	235.9016806060678	429.86395329821767
12_month_followup	NDAR_INV000415	345.83879198871307	498.05102291285016	397.8037695580928
12_month_followup	NDAR_INV000416	258.5328520446784	231.46296178203656	428.917314377365
12_month_followup	NDAR_INV000417	259.66712716595373	431.5488853645606	337.19877581153156
12_month_followup	NDAR_INV000418	370.4515536145349	230.7498723593829	299.3981273024229
12_month_followup	NDAR_INV000419	327.5158721869452	367.00436398749497	264.5756845992151
12_month_followup	NDAR_INV000420	379.97431421898403	477.03881373263914	392.35377942146397
12_month_followup	NDAR_INV000421	440.56216402978094	404.189999331998	476.265217741524
12_month_followup	NDAR_INV000422	388.96527811958094	323.8115739169455	226.70220373930755
12_month_followup	NDAR_INV000423	284.59180500751245	244.2424790355196	206.9256002767604
12_month_followup	NDAR_INV000424	388.290005062463	320.16493728673765	453.39629232178993
12_month_followup	NDAR_INV000425	454.4942779806143	237.41784037429932	484.00735850272355
12_month_followup	NDAR_INV000426	225.31072526149353	246.75547931010507	462.53970797241396
12_month_followup	NDAR_INV000427	464.63053372219207	242.1354783992278	297.7257200093309
12_month_followup	NDAR_INV000428	222.26103875247458	477.467213720571	400.23027158992727
12_month_followup	NDAR_INV000429	312.8237329712162	245.91727773093208	466.8355781319835
12_month_followup	NDAR_INV000430	394.5847070562224	204.02577246848435	458.46963709314565
12_month_followup	NDAR_INV000431	353.13828957575174	386.9369951524346	242.9952487028861
12_month_followup	NDAR_INV000432	342.78628851711846	319.56346550757576	327.07270475960183
12_month_followup	NDAR_INV000433	287.1046608289074	461.7966725831768	326.53649056613233
12_month_followup	NDAR_INV000434	470.3001283967816	293.1794856300008	404.73228988245205
12_month_followup	NDAR_INV000435	257.8202809915361	474.3099211751384	457.35024070004783
12_month_followup	NDAR_INV000436	482.26689165357925	232.94442483004343	227.97153822170472
12_month_followup	NDAR_INV000437	461.58844498251875	236.76936758175304	326.47621430998777
12_month_followup	NDAR_INV000438	260.9644531941409	352.77053211227224	413.539925309038
12_month_followup	NDAR_INV000439	423.01492790863813	382.19548679186823	375.6223889413569
12_month_followup	NDAR_INV000440	344.0101006389282	372.86204852944513	206.61014727710227
12_month_followup	NDAR_INV000441	418.3167498703816	463.0813308037202	235.1598419214148
12_month_followup	NDAR_INV000442	424.83219271478237	237.81694254772947	295.38439295817085
12_month_followup	NDAR_INV000443	324.5435552564133	355.8321364309697	414.21138773574165
12_month_followup	NDAR_INV000444	385.5829995258843	345.89454643744114	443.45000741373264
12_month_followup	NDAR_INV000445	312.7001143068979	447.807623091701	413.7215518107119
12_month_followup	NDAR_INV000446	240.93933139830818	305.1436367526377	296.5519951767013
12_month_followup	NDAR_INV000447	313.0352495483864	206.0488452091761	316.89413215338527
12_month_followup	NDAR_INV000448	333.1819925386286	472.06358882771315	276.6169470019235
12_month_followup	NDAR_INV000449	333.3553348528645	325.36437276527903	412.14724393472807
12_month_followup	NDAR_INV000450	293.93849890290267	271.5920971338868	203.75745144052343
12_month_followup	NDAR_INV000451	265.81110181294395	329.86275532259924	233.0270062897446
12_month_followup	NDAR_INV000452	380.773275507473	446.9082651428474	204.79699027681417
12_month_followup	NDAR_INV000453	451.9243633946478	251.79496764733062	379.27919328105924
12_month_followup	NDAR_INV000454	341.43437141492	396.9038096613323	481.8028294398073
12_month_followup	NDAR_INV000455	454.1593429463401	256.33538252511966	376.561991879357
12_month_followup	NDAR_INV000456	393.5807184741629	283.96554400945314	402.86664574695266
12_month_followup	NDAR_INV000457	218.02937748492195	484.62735659554835	472.64312186805057
12_month_followup	NDAR_INV000458	335.79316866199946	290.52416033903637	451.8566610879225
12_month_followup	NDAR_INV000459	232.157834757574	282.5904430168073	273.33970462929966
12_month_followup	NDAR_INV000460	331.4883096358723	206.96873758203952	292.5861236646504
12_month_followup	NDAR_INV000461	420.9082264487345	341.94679326677385	475.284297060621
12_month_followup	NDAR_INV000462	427.86914644150994	438.4635350404575	396.66637081910204
12_month_followup	NDAR_INV000463	327.88643623270104	236.09274751739915	391.9544174145001
12_month_followup	NDAR_INV000464	208.68513532230162	330.89891587523095	265.20527482793824
12_month_followup	NDAR_INV000465	286.4091884858204	451.2303901074679	451.5573101312464
12_month_followup	NDAR_INV000466	228.0482745567252	209.06553015889477	273.6037597370435
12_month_followup	NDAR_INV000467	299.32530719433515	467.82861523724523	439.13058457453343
12_month_followup	NDAR_INV000468	394.97187534157825	325.8604219427245	433.15014780703245
12_month_followup	NDAR_INV000469	489.3537560412308	312.1416302176064	370.38887676072727
12_month_followup	NDAR_INV000470	295.7243426635266	369.594890136931	481.76331074053854
12_month_followup	NDAR_INV000471	250.6841245191048	450.83374618730966	216.37535173113272
12_month_followup	NDAR_INV000472	400.22025073379825	282.21452354637245	296.7785043355481
12_month_followup	NDAR_INV000473	349.3021803358287	466.46860234192053	385.791648613217
12_month_followup	NDAR_INV000474	275.9335036918967	393.0675235164791	425.3080150560946
12_month_followup	NDAR_INV000475	418.6847906882986	434.22537596472864	297.0152988605387
12_month_followup	NDAR_INV000476	364.48757752066064	416.9417452872537	273.7379487305388
12_month_followup	NDAR_INV000477	397.79607478925516	329.46215242769983	435.9477960371636
12_month_followup	NDAR_INV000478	443.99727906402376	335.92519813121	404.5626692786255
12_month_followup	NDAR_INV000479	242.47464143556195	454.2074081063205	315.24943589998816
12_month_followup	NDAR_INV000480	380.4107040554312	306.94690620797957	471.3004862351157
12_month_followup	NDAR_INV000481	296.0965731422224	493.92236925286636	267.6733132565979
12_month_followup	NDAR_INV000482	434.82850946893393	213.10605933869462	375.9326788663239
12_month_followup	NDAR_INV000483	447.1129047358353	252.95006401716884	427.0629512945008
12_month_followup	NDAR_INV000484	487.7281154580351	278.78705977965365	206.82836810583245
12_month_followup	NDAR_INV000485	466.6015080652974	232.47334784615137	286.97377784049206
12_month_followup	NDAR_INV000486	250.9050202070063	402.87235599835606	255.96904535830208
12_month_followup	NDAR_INV000487	240.9774068233456	287.03053318368444	425.83589158648624
12_month_followup	NDAR_INV000488	349.1232582759926	331.8199716440998	410.3434055972002
12_month_followup	NDAR_INV000489	302.3511782886837	292.0227847687032	378.80315014704496
12_month_followup	NDAR_INV000490	270.0743946346367	462.6917648923617	403.15783228914455
12_month_followup	NDAR_INV000491	412.755103109953	254.67242108647898	412.8204600182709
12_month_followup	NDAR_INV000492	362.34982232248626	497.71585455440936	382.14359404515903
12_month_followup	NDAR_INV000493	403.3717417308701	497.53877501616086	447.0067300051948
12_month_followup	NDAR_INV000494	334.1827021656918	399.72466657508363	345.968476106029
12_month_followup	NDAR_INV000495	274.3910789751225	305.3454239132139	223.87383724552592
12_month_followup	NDAR_INV000496	474.3732577484874	397.6914815323619	287.41807549982667
12_month_followup	NDAR_INV000497	364.0721742393812	316.9784681260113	323.8118425610677
12_month_followup	NDAR_INV000498	318.0199150164476	375.4735329365372	414.00876910138817
12_month_followup	NDAR_INV000499	238.56453222013246	241.22763403424716	385.77519805996195
12_month_followup	NDAR_INV000500	300.0198602551897	449.2229724901836	285.4678971442187
12_month_followup	NDAR_INV000501	388.16396019702887	479.57531751325456	298.87337446015636
12_month_followup	NDAR_INV000502	452.6237401140547	209.43621456752467	475.40811774171885
12_month_followup	NDAR_INV000503	451.340156893514	418.99112615357564	259.85897392173337
12_month_followup	NDAR_INV000504	495.27897608667666	386.3759732634384	384.277940170778
12_month_followup	NDAR_INV000505	454.9969189278232	218.19184728074165	351.802258856187
12_month_followup	NDAR_INV000506	290.84818421172514	248.06293882946426	480.22721218586616
12_month_followup	NDAR_INV000507	272.93107649796696	306.57624017061886	345.85833141958096
12_month_followup	NDAR_INV000508	462.61108857272166	277.48811666716097	205.11404435620366
12_month_followup	NDAR_INV000509	297.69958614998103	317.5872562243924	257.02160485819877
12_month_followup	NDAR_INV000510	478.15966816465783	486.7097631423808	386.25814656365884
12_month_followup	NDAR_INV000511	428.22076826941736	403.8316341043883	379.34421876044985
12_month_followup	NDAR_INV000512	477.5487169567934	419.70297981930577	303.73421071815017
12_month_followup	NDAR_INV000513	342.90132172727516	232.1762677884954	434.99843687164736
12_month_followup	NDAR_INV000514	372.002573341637	294.2498575738708	377.5000753280163
12_month_followup	NDAR_INV000515	465.25726240220496	316.9609543586878	245.06687818613025
12_month_followup	NDAR_INV000516	496.3549454934974	438.52394240750374	427.5897898147844
12_month_followup	NDAR_INV000517	200.99445449050918	497.9467654962731	387.44445693428713
12_month_followup	NDAR_INV000518	229.76178722265726	266.67915444590983	453.34160756300713
12_month_followup	NDAR_INV000519	243.50943303211756	220.11359337321713	277.94661512520554
12_month_followup	NDAR_INV000520	404.40755724604065	290.23741056099874	245.02642279384597
12_month_followup	NDAR_INV000521	204.3641910571313	466.73804627019314	336.7309220337204
12_month_followup	NDAR_INV000522	293.18735084212597	366.31336957697005	471.4640870005173
12_month_followup	NDAR_INV000523	204.15092498620848	489.19567365334944	217.1088567915811
12_month_followup	NDAR_INV000524	216.67591395586646	206.28570689935555	451.70560791399316
12_month_followup	NDAR_INV000525	404.4925403470183	367.1510060788853	238.7078067919269
12_month_followup	NDAR_INV000526	361.49584911366924	253.04536492016933	230.7800833520867
12_month_followup	NDAR_INV000527	241.79110830367478	383.3351934059308	382.4224948184747
12_month_followup	NDAR_INV000528	385.6046214001274	295.416099892624	482.7638634716029
12_month_followup	NDAR_INV000529	243.58319400309847	238.86169157256538	331.1176478380531
12_month_followup	NDAR_INV000530	352.15823365164914	306.6049618931169	458.8064082027477
12_month_followup	NDAR_INV000531	473.69238328186185	264.4869622352337	365.12422438561146
12_month_followup	NDAR_INV000532	303.02946829054446	309.09140463179574	287.1741077883842
12_month_followup	NDAR_INV000533	331.12512627650545	267.4993243479929	246.28061992939513
12_month_followup	NDAR_INV000534	423.8270432380671	361.76010684547236	484.26541805572145
12_month_followup	NDAR_INV000535	222.9956750616231	459.54038238086355	408.3720358002245
12_month_followup	NDAR_INV000536	255.11556579743066	422.25737300158664	411.75939631178136
12_month_followup	NDAR_INV000537	211.56104421546473	233.5812142466528	347.8476338232909
12_month_followup	NDAR_INV000538	332.6117074094781	499.74578764472307	479.58372058757817
12_month_followup	NDAR_INV000539	250.1512313787414	259.4428883013186	239.98503080270265
12_month_followup	NDAR_INV000540	444.2700774215854	249.196407364784	311.0620365460254
12_month_followup	NDAR_INV000541	247.59230653819486	422.4943766562222	202.29209472560598
12_month_followup	NDAR_INV000542	376.80604745176987	285.6016490023054	424.0122250849815
12_month_followup	NDAR_INV000543	464.1107211993434	352.58755421790727	278.7478544359018
12_month_followup	NDAR_INV000544	215.78123535927378	249.95359733553778	475.02406345319093
12_month_followup	NDAR_INV000545	421.78884152195525	413.52276535758836	332.1530162793249
12_month_followup	NDAR_INV000546	287.3582142805326	239.35260690694741	338.6706525788981
12_month_followup	NDAR_INV000547	428.09948598157297	453.98064598900334	458.89541731069085
12_month_followup	NDAR_INV000548	298.57607020304437	412.28945104728285	366.33643305867116
12_month_followup	NDAR_INV000549	320.03028970559757	475.5403205711982	284.19863961677817
12_month_followup	NDAR_INV000550	369.2839896848528	296.0950332302562	486.75253712243796
12_month_followup	NDAR_INV000551	389.31893859326846	349.8540339080085	354.9823734637674
12_month_followup	NDAR_INV000552	207.24000402328798	464.3467346900378	251.1041530140436
12_month_followup	NDAR_INV000553	271.46769344361735	430.7751604178361	379.84652185572037
12_month_followup	NDAR_INV000554	238.3570905402641	355.36887004550834	233.06124537119413
12_month_followup	NDAR_INV000555	478.1843236730069	420.3434964659453	348.52743714278927
12_month_followup	NDAR_INV000556	458.7923436862648	288.81589494893865	334.8237070809813
12_month_followup	NDAR_INV000557	268.5110157148223	203.0366059312795	292.396175982408
12_month_followup	NDAR_INV000558	345.51443000008237	262.7237878522295	430.48003272290964
12_month_followup	NDAR_INV000559	330.3726602272914	359.46781624222734	492.22218091379756
12_month_followup	NDAR_INV000560	401.29322330161125	230.09506923722773	274.5196565744169
12_month_followup	NDAR_INV000561	456.65970037313565	210.074232926557	267.4973577753447
12_month_followup	NDAR_INV000562	324.2587989778983	231.15134235603773	340.1603132022803
12_month_followup	NDAR_INV000563	352.9619762694295	277.3016300764179	482.3136565592282
12_month_followup	NDAR_INV000564	423.3900581129302	391.3542425439512	462.37020116769884
12_month_followup	NDAR_INV000565	203.70628456260175	492.1265699325303	316.9422776398665
12_month_followup	NDAR_INV000566	447.75712082733116	234.70356136809073	348.58491097670094
12_month_followup	NDAR_INV000567	284.2283659512175	484.209919905013	352.1571475804045
12_month_followup	NDAR_INV000568	251.24239190626653	274.2520947400657	334.9015782550544
12_month_followup	NDAR_INV000569	402.6710235266687	278.51450728702	452.13862384164025
12_month_followup	NDAR_INV000570	447.8058022833826	314.40715911826305	487.33237408726933
12_month_followup	NDAR_INV000571	201.81699903990162	352.58423110388077	241.04431710069494
12_month_followup	NDAR_INV000572	313.9975840982846	357.23448275115805	362.2141126104319
12_month_followup	NDAR_INV000573	434.39349616704095	381.36881694149474	220.4894281628413
12_month_followup	NDAR_INV000574	361.100545288111	262.60393820758026	334.70707444355264
12_month_followup	NDAR_INV000575	266.9158653697272	455.22812788685735	211.32493560475507
12_month_followup	NDAR_INV000576	409.6857190571101	328.0207902710186	358.7361201564594
12_month_followup	NDAR_INV000577	381.4602686290481	209.48403482394272	375.1921110061354
12_month_followup	NDAR_INV000578	230.70509508652103	353.1587490478937	300.9732044221543
12_month_followup	NDAR_INV000579	396.23018980846376	208.41944778337734	321.45908407981597
12_month_followup	NDAR_INV000580	453.00710518543497	234.95328405614907	439.08994410476413
12_month_followup	NDAR_INV000581	268.5184106189248	410.2628516086755	413.48851810924907
